Código;nombre;precio
FANA0010;TAPA ASIENTO WC  UNIVERSAL RF BLANCA FANALOZA (SP0095111301BC);12700
FANA0011;TAPA ASIENTO WC VICTORIA SOFT CLOSE REDONDA BCO  (SP0096701301CG);37030
FANA0012;TAPA ASIENTO WC VICTORIA SOFT CLOSE ELONGADA BCO (SP0096711301CG);43680
FANA0018;SALA DE BAÑO EXPRESS 4 PZAS. A 20 CMS BCA C/FITTING C/ASTO (CSA070201301CF);157340
FANA0019;WC TOILET CABURGA WC /EST. A 30 CMS C/FITTING C/ ASTO FANALOZA  (CS1170391301CF);96420
FANA0021;LAVAMANOS VALENCIA PREMIUN SOLO S/GRIFERIA (CS0055671301CF);49290
FANA0022;PEDESTAL VALENCIA PREMIUN SOLO (SS0066011301CG);19900
FANA0023;TAZA WC ANDES SALIDA AL MURO C/UNION BCO SOLO C/ASTO (JS1012691301B0);68160
FANA0024;ESTANQUE ANDES  C/FITTING BCO SOLO  (CS0122641301B0);49900
FANA0032;(CD) ONE PIECE ELONGADO ALBACETE C/ASIENTO DESC. 30 CMS. MIXA;65420
FANA0034;ONE PIECE ELONGADO BILBAO C/ASIENTO DESC. 30 CMS. MIXA (1003094409) MIXA;81020
FANA0065;UÑETA PARA LAVAMANOS ZINCADA 15X9X2 MM SIGMA (UMTZ);2610
FANA0070;LAVARROPA 15 LTS C/DESAGUE/ FIJACIONES HOFFENS/SIGMA (E10)(62638);17193
FANA0105;MANILLA UNIVERSAL WC PLASTICA BLANCA FANALOZA / ASTRA (SP0031121301BL);1950
FAS0002;LLAVE LAVATORIO ALTA CROMADA  LINEA STANDARD FAS  (LC-1-1001);20248
FAS0004;LLAVE LAVATORIO NORMAL CROMADA  LINEA STANDARD FAS  (LC-2-1001);15497
FAS0006;COMBINACION P/LAVAPLATO HORIZ. LINEA STANDARD FAS  (CC-7-1001);49230
FAS0008;COMBINACION P/LAVAPLATO LINEA RAVENA FAS  (CC-7-7001);58200
FAS0010;"LLAVE CROMADA P/ LAVADORA 1/2"" X 3/4""  A/MURO LINEA STANDARD FAS (LC-7-1001)";19452
FAS0014;"LLAVE PASO 1/2"" CAMPANA  CROMADA SO - EMBUTIDA  STANDARD FAS (LC-17-1001)";20462
FAS0016;DUCHA MOVIL CROMADA  CHORRO GRUESO FAS (LL1A);17734
FAS0020;MONOMANDO LAVATORIO LINEA ORION FAS (MCLOR+);28045
FAS0021;MONOMANDO TINA DUCHA LINEA ORION FAS (MCT1OR+);42880
FAS0022;MONOMANDO  DUCHA LINEA ORION FAS (MCDOR+);38500
FAS0023;MONOMANDO LAVAPLATO LINEA ORION FAS (MCPOR+);36220
FAS0025;MONOMANDO LAVATORIO LINEA DUO NEGRO FAS (MCLDON);57320
FAS0026;MONOMANDO TINA DUCHA LINEA DUO NEGRO FAS (MCTDON);100497
FAS0028;MONOMANDO LAVAPLATO LINEA DUO NEGRO FAS (MCPDON);64188
FAS0030;MONOMANDO LAVATORIO LINEA DUO BLANCO FAS (MCLDOB);56780
FAS0031;MONOMANDO TINA DUCHA LINEA DUO BLANCO FAS (MCTDOB);100515
FAS0033;MONOMANDO LAVAPLATO LINEA DUO BLANCO FAS (MCPDOB);64197
FAS0035;MONOMANDO LAVATORIO LINEA DUO CROMO FAS (MCLDOC);50579
FAS0036;MONOMANDO TINA DUCHA LINEA DUO CROMO FAS (MCTDOC);88077
FAS0038;MONOMANDO LAVAPLATO LINEA DUO CROMO FAS (MCPDOC);59160
FAS0040;MONOMANDO LAVATORIO LINEA NARANJA FAS (CLE-M300);20650
FAS0041;MONOMANDO TINA DUCHA  LINEA NARANJA FAS (CLE-M302);34370
FAS0042;MONOMANDO  DUCHA  LINEA NARANJA FAS (CLE-M304);26797
FAS0043;MONOMANDO LAVAPLATOS LINEA NARANJA FAS (CLE-M306);22180
FAS0044;COMBINACION LAVAPLATOS LINEA NARANJA FAS (CLE-C450);33120
FAS0046;LLAVE CUELLO CISNE (UN AGUA)  LINEA NARANJA FAS (L-506);16221
FAS0047;LLAVE LAVATORIO  LINEA NARANJA FAS (L-502);14317
FELE0010;SALIDA CAJA PVC CONDUIT 20MM  (50499);190
FELE0015;SALIDA CAJA PVC CONDUIT 25MM NOVOPLAST (FT1503195)(50526)(E50);300
FELE0016;SALIDA CAJA PVC CONDUIT 32MM NOVOPLAST (FT1503200)(E50);433
FELE0017;SALIDA CAJA PVC CONDUIT 40MM NOVOPLAST (FT1503205)(E30);720
FELE0018;SALIDA CAJA PVC CONDUIT 50MM NOVOPLAST (FT1503210)(E20);1080
FELE0019;TERMINAL HE PVC CONDUIT C/TUERCA 40MM NOVOPLAST (FT1503315)(E20);1776
FELE0020;ABRAZADERA CONDUIT 16MM NOVOPLAST (FT977540)(50508)(E525);144
FELE0021;TERMINAL HE PVC CONDUIT C/TUERCA 50MM NOVOPLAST (FT1601349)(E15);2920
FELE0025;ABRAZADERA CONDUIT 20MM NOVOPLAST (FT977541)(51592)(E450);202
FELE0035;ABRAZADERA CONDUIT 32 MM NOVOPLAS (33097034) (E20);240
FELT002;ROLLO TELA GEOTEXTIL G20 FELTREX 1X10 MTS (10 MT2) ESP 2,2 MM (13700152)(E10);13470
FELT004;AIS. TERM MAXIT FELTREX 250 1,2X12MT (14,4 MT2)3,6KG ESP50MM R82(13400017)(E5);21650
FELT006;AISLANTE TERMICO FISITERM ST FELTREX 2,4X15 MT(36 MT2/ 10,8 kg aprox)ESP 55MM R94(050-022)(E1);40957
FEN001;CAMPANA DE COCINA EXTRACTORA FENSA 60 CM ACERO INOX FXU6160 (CA0002031)(E1);75540
FEN003;CAMPANA DE COCINA EXTRACTORA FENSA 90 CM ACERO INOX FXU6190 (CA0002032)(E1);106346
FEN005;HORNO EMPOTRABLE ELÉCTRICO FENSA F 1060R A 66L  (240084441)(E1);231723
FEN007;ENCIMERA DE 4 PLATOS A GAS LICUADO FENSA FCE 4HF T (240084435)(E1);165220
FERR0003;FILM NEGRO STRECH 50 CM X20 MICRAS 1,7 KG (E6);13710
FERR0005;FILM TRANSPARENTE STRECH 50 CM 20 MICRAS 1,7 KG (E6);12360
FERR0061;SOPLETE A GAS YANES PROF 4001K C/PIEZO  PARA GAS 227 GR ATORN(1003072019) (E-6);27120
FERR0063;SOPLETE GAS YANES CUERPO PLAST S/PIEZO 160 PLUS 190GR ACETOGEN (1001587387);19950
FERR0065;SOPLETE GAS YANES PROF 400P CUERPO METALICO C/PIEZO GAS 190 GR ACETOGEN (543141);35650
FIAS0010;FIELTRO LISO 10/40 Mts VOLCAN / DYNAL / BECTON (E50) 7000001;10040
FIBR001;PLANCHA FIBRA DE VIDRIO 5V LUZ DIFUSORA 0,7 MM X 0,90 X 3,0 MT (T1122305);15730
FIBR002;PLANCHA FIBRA DE VIDRIO 5V LUZ DIFUSORA 0,7 MM X 0,90 X 2,0 MT (T1122205);15539
FIBR008;PLANCHA FIBRA DE VIDRIO 5V BRONCE 0,7 MM X 0,90 X 3,0 MT (T5122307);15730
FIBR012;PLANCHA FIBRA DE VIDRIO ONDULADA BRONCE 0,7 MM X 0,85 X 2,5 MT (T51002207);12342
FIBR014;PLANCHA FIBRA DE VIDRIO ONDULADA BRONCE 0,7 MM X 0,85 X 3,0 MT (T5102307);15960
FIER0085;** PLETINA 100 X 6.0 MM (28.26 K) (E1);70999
FITB0065;"CODO SO-HE ""1""";2730
FITB0080;"CODO BRONCE SO - HI 1"" (10CX0112250) (E1)";8689
FITB0275;"(V/C) TAPAGORRO BRONCE HI 1/2""";1896
FITB0276;TAPATORNILLO PVC HIDRAULICO HE 1/2  (20406) (E30);190
FITC0196;"COPLA COBRE SO - SO 1/2"" DIMACO (DCHA010040)(E1)";252
FITC0197;"COPLA COBRE SO - SO 3/4 X 1/2"" DIMACO (DCHA010065)(E1)";616
FITC0198;"COPLA COBRE SO - SO 3/4"" DIMACO (DCHA010070)(E1)";570
FITC0199;"COPLA COBRE SO - SO 1 X 3/4"" DIMACO (DCHA010110) (E1)";1280
FITC0200;"COPLA COBRE SO - SO 1"" DIMACO ( DCHA010115)(E1)";1125
FITC0201;TAPAGORRO COBRE SO 1/2 DIMACO (DCQB010040)(E1);185
FITC0202;"TAPAGORRO COBRE SO 3/4"" DIMACO (DCQB010070)(E1)";481
FITC0203;"TAPAGORRO COBRE SO 1"" DIMACO (DCQB010115)(E1)";731
FITH0220;CODO PVC 45° CEM HIDRAULICO 20 MM (50678)(E50);300
FITH0225;CODO PVC 45° CEM HIDRAULICO 25 MM  (50669)(E30);499
FITH0250;CODO PVC 45° CEM HIDRAULICO 40 MM (CURVA) (50677)(E10);733
FITH0255;CODO PVC 45° CEM HIDRAULICO 50 MM (CURVA) (50662)(E10);1090
FITH0265;TAPATORNILLO PVC HIDRAULICO HE 25 MM (20407)(E30);289
FITH0270;"TAPATORNILLO PVC HIDRAULICO HE 32 MM (1"") (60013)(E15)";455
FITH0315;TAPAGORRO PVC HIDRAULICO 110 MM ((90857);1092
FITH0381;UNION AMERICANA HIDRAULICA HI-HI  3/4  (60851) (E5);1140
FITH0460;"NIPLE PVC HIDRAULICO HE-HE 2"" (PN-10)  (60224)(E10)";1388
FITH0480;"SALIDA ESTANQUE PVC HIDRAULICO 25 MM X 3/4"" (60016) (E5)";1940
FITH0490;"SALIDA ESTANQUE PVC HIDRAULICO 40 MM X 1.1/4"" (60017) (E1)";2990
FITH0495;"SALIDA ESTANQUE PVC HIDRAULICO 50 MM X 1.1/2"" (50263) (E1)";3820
FITH0500;VALVULA DE BOLA PVC C/UNION AMERICANA 20MM (60191)  (E5);3440
FITH0505;VALVULA DE BOLA PVC C/UNION AMERICANA 25MM (60180) (E5);5206
FITH0506;VALVULA DE BOLA PVC C/UNION AMERICANA 32MM PN16  (60181)  (E5);6127
FITH0507;VALVULA DE BOLA PVC C/UNION AMERICANA 40MM (60179) (E5);9724
FITH0508;VALVULA DE BOLA PVC C/UNION AMERICANA 50MM (60189) (E2);11411
FITH0509;VALVULA DE BOLA COMPACTA CLASE 10 PVC 32MM (60888) (E5);2930
FITH0510;VALVULA DE BOLA COMPACTA CLASE 10 PVC 20MM (60886) (E5);1090
FITH0511;VALVULA DE BOLA COMPACTA CLASE 10 PVC 25MM (60887) (E5);2042
FITP0210;"UNION RECTA 3/8"" HI C/ESP. 1/2"" # 335207 A.TAPIA";522
FITS0081;ABRAZADERA SANITARIA GRIS 40 MM (51260) (E10);444
FITS0082;ABRAZADERA SANITARIA GRIS 50 MM (51261)(E10);633
FITS0083;ABRAZADERA SANITARIA GRIS 75 MM (51262) (E10);1790
FITS0210;TAPAGORRO SANITARIO GRIS 75 MM (20475) (E10);622
FLA015;"DISCO LIJA TRASLAPADO 4 1/2"" GRANO 60 UN. FUNKEN";1530
FLA018;"DISCO LIJA TRASLAPADO 4 1/2"" GRANO 80 UN. FUNKEN";1430
FLA020;"DISCO LIJA TRASLAPADO 4 1/2"" GRANO 120 UN. FUNKEN";1530
FLAMA002;PASTILLAS ENCENDIDO ESTUFA FLAMAX 32 UN. S/OLOR;2930
FLAMA003;PASTILLAS ENCENDIDO ESTUFA FLAMAX 24 UN. S/OLOR (MENPAREC011);2800
FOGO0005;FOGON SIMPLE BAJO 40 X 40 CMS;36921
FOSA0080;CAMARA DESGRASADORA 100 LTS P/ FOSA SEPTICA MATRIPLAST (CD 00100) (AMARILLA);73380
FOSA0085;CAMARA DISTRIB DRENES 90 LTS P/FOSA SEPTICA MATRIPLAST (CDD0090) (AMARILLA);73380
FOSA0087;CAMARA DE INSPECCION 90 LTS MATRIPLAST (CDI0090) (AMARILLA);77700
FOSA0090;ESTANQUE VERTICAL 1300 LTS MATRIPLAST (EVSG001300) (GRIS);152130
FOSA0095;ESTANQUE VERTICAL 2500 LTS MATRIPLAST (EVSG002500) (GRIS);272540
FOSA0100;ESTANQUE VERTICAL 3400 TS MATRIPLAST (EVSG003400) (GRIS);337270
FOSA0105;ESTANQUE VERTICAL 5400 LTS MATRIPLAST (EVSG005400) (GRIS);583090
FOSA0110;FOSA SEPTICA 1250 LTS MATRIPLAST (FH1250) (AMARILLA y/o NEGRA);154309
FOSA0115;FOSA SEPTICA 2000 LTS MATRIPLAST (FH2000) (AMARILLA);320330
FOSA0120;FOSA SEPTICA 2500 LTS MATRIPLAST (FH2500) (AMARILLA);371820
FOSA0125;KIT FOSA SEPTICA 1250 LTS MATRIPLAST (KFH1250) (AMARILLA);255960
FULL001;SILICONA ALTA TEMPERATURA ROJO 300 ML FULLSELLO (14JOSA10)(E24);6240
FULL003;SILICONA ACETICA TRANSPARENTE 300 ML FULSELLO (14FULA01)(E24);3540
FULL005;SILICONA ACETICA BLANCA 300 ML FULLSELLO (14FULA02)(E24);3910
FULL007;SILICONA ACETICA ALUMINIO 300 ML  FULLSELLO (14FULA09)(E24);5190
FULL009;SILICONA ACETICA CAFE 300 ML FULLSELLO (14GNSA89)(E24);5250
FULL011;SILICONA ACETICA NEGRA 300 ML  FULLSELLO (14GNSA03)(E24);5190
FULL013;SELLADOR ACRILICO PINTABLE BLANCO 300 ML;2470
FULL015;SILICONA NEUTRA TRANSPARENTE 300 ML FULLSELLO (14JOSN11)(E24);5960
FULL017;SILICONA NEUTRA BLANCA 300 ML  FULLSELLO (14JOSN02)(E24);6720
FULL019;SILICONA ESTRUCTURAL NEGRA 300 ML FULLSELLO (14JOSE03)(E24);7700
FULL023;ESPUMA POLIURETANO C/APLICADOR FULLSELLO  500 ML (14GNPU50)(E12);4600
FULL025;ESPUMA POLIURETANO C/APLICADOR  FULLSELLO  750 ML (14GNPU75)(E12);5950
FULL027;SELLANTE TAPAGOTERAS ACRILICO GRIS AKFIX/FULTEC 290ML (14AVAAC9)(E12);4280
FULL029;ADHESIVO DE MONTAJE  300 ML FULLSELLO (16AVMS02)(E24);3960
FULL033;PINTURA ZINC GALVANIZADO EN FRIO 400 ML FULLSELLO (16FUL002)(E12);6910
FULL035;SILICONA HOJALATERIA SELLOSIL FULLSELLO 30360 (14JOSNH1)(E24);5240
FULL037;SELLADOR POLIURETANO FLEXIBLE GRIS PATE 600ML FULLTEC(16PU2129) FULLSELLO(E12);7480
FULL039;SELLADOR POLIURET FLEXIBLE GRIS CARTUCHO 300ML FULLTEC(16PU2109) FULLSELLO(E20);4350
FULL041;"CINTA JOINT 2"" 50MMX40MTS JUNTURA AUTOADHESIVA FULLSELLO(13YW0J50)(E72)";1089
FUSI0003;CODO PPR FUSION 90° X 20 MM (90163);112
FUSI0006;CODO PPR FUSION 90° X 25 MM  (90164);174
FUSI0009;CODO PPR FUSION 90° X 32 MM TIGRE (22320831) (90165);345
FUSI0012;CODO PPR FUSION TRANSI. HI 90° X 20X1/2 TIGRE (22321005) (90230);1460
FUSI0013;CODO PPR  C/SOPORTE 20X1/2 HI (90225) HOFFENS;1250
FUSI0015;CODO PPR FUSION TRANSI. HI 90° X 25X1/2  ) (90232);1110
FUSI0018;CODO PPR FUSION TRANSI. HI 90° X 25X3/4 TIGRE (22321030) (90233);2030
FUSI0021;CODO PPR FUSION TRANSI. HI 90° X 32X3/4 TIGRE (22321048) (90236);4529
FUSI0024;CODO PPR FUSION TRANSI. HI 90° X 32X1  TIGRE (22321064) (90235);6960
FUSI0027;CODO PPR FUSION TRANSI. HE 90° X 20X1/2  TIGRE (22321218)(90242);1833
FUSI0030;CODO PPR FUSION TRANSI. HE 90° X 25X1/2  (90244);1470
FUSI0033;CODO PPR FUSION TRANSI. HE 90° X 25X3/4   (90245);2960
FUSI0036;CODO PPR FUSION TRANSI. HE 90° X 32X3/4 (22321250)(90247);4029
FUSI0039;CODO PPR FUSION TRANSI. HE 90° X 32X1  (90248);3785
FUSI0040;"CODO DOBLE PPR 20 X 1/2"" HI PARA CONDUCC AGUA FRIA-CTE (COMB)(JFTG000020)(E1)";6760
FUSI0045;CURVA PPR FUSION TRANSPOSICION 25 MM TIGRE (22322028);1350
FUSI0049;CURVA PPR SOBREPASO 20 MM (JFGG000021)(E1);311
FUSI0050;CURVA PPR SOBREPASO 25 MM (JFGG000025)(E1);744
FUSI0051;TEE PPR FUSION 20 MM TIGRE (22322508) (90262);133
FUSI0054;TEE PPR FUSION 25 MM TIGRE (22322524) (90263);311
FUSI0057;TEE PPR FUSION 32 MM TIGRE (22322532) (90264);560
FUSI0060;TEE PPR FUSION REDUC. 25X20X25 MM TIGRE (22323032) (90278);655
FUSI0063;TEE PPR FUSION REDUC. 32X20X32MM MM TIGRE (22323059) (90284);699
FUSI0066;TEE PPR FUSION REDUC. 32X25X32MM MM TIGRE (22323067) (90288);633
FUSI0069;TEE PPR FUSION TRANSICION HI 20X 1/2 MM TIGRE (22324500)( 90337);1510
FUSI0072;TEE PPR FUSION TRANSICION HI 25X 1/2 MM  (90339);3340
FUSI0075;TEE PPR FUSION TRANSICION HI 25X 3/4 MM TIGRE (22324535)(90340);4630
FUSI0078;TEE PPR FUSION TRANSICION HI 32 X 3/4 MM TIGRE (22324551)(90342);4340
FUSI0081;TEE PPR FUSION TRANSICION HI 32 X 1 MM  (90341);4180
FUSI0084;TEE PPR FUSION TRANSICION HE 20 X 1/2 MM  (22324802) (90352);4350
FUSI0087;TEE PPR FUSION TRANSICION HE 25 X 1/2 MM  (90353);3230
FUSI0090;TEE PPR FUSION TRANSICION HE 25 X 3/4 MM TIGRE (22324837)(90354);5770
FUSI0093;TEE PPR FUSION TRANSICION HE 32 X 3/4 MM  (22324853)(90356);7592
FUSI0096;TEE PPR FUSION TRANSICION HE 32 X 1 MM  (90357);9823
FUSI0099;COPLA PPR FUSION SIMPLE 20 MM  TIGRE (22325000) (90396);122
FUSI0102;COPLA PPR FUSION SIMPLE 25 MM   (90397);144
FUSI0103;COPLA REDUCCION  SO SO PPR FUSION 20X25 MM (JFCG000010)(E1);133
FUSI0105;COPLA PPR FUSION SIMPLE 32 MM  (90398);200
FUSI0106;COPLA REDUCCION  SO SO PPR FUSION 32X20 MM (JFCG000015)(E1);122
FUSI0107;COPLA REDUCCION  SO SO PPR FUSION 32X25 MM (JFCG000020)(E1);133
FUSI0108;TAPON PPR FUSION 20 MM  (90443);122
FUSI0111;TAPON PPR FUSION 25 MM  (90444);122
FUSI0114;TAPON PPR FUSION 32 MM   (90445);166
FUSI0117;UNION AMERICANA PPR FUSION 20 MM (90414);544
FUSI0120;UNION AMERICANA PPR FUSION 25 MM (90415);777
FUSI0123;UNION AMERICANA PPR FUSION 32 MM (90416);1630
FUSI0126;BUJE REDUCCION PPR FUSION 25X20 MM  (90363);144
FUSI0129;BUJE REDUCCION PPR FUSION 32X20 MM  (90364);300
FUSI0132;BUJE REDUCCION PPR FUSION 32X25 MM  (90365);240
FUSI0135;TERMINAL PPR FUSION HI 20 X 1/2  MM  (90471);1789
FUSI0138;TERMINAL PPR FUSION HI 25 X 1/2  MM  (90474);1321
FUSI0141;TERMINAL PPR FUSION HI 25 X 3/4 MM )(90473);1288
FUSI0144;TERMINAL PPR FUSION HI 32 X 3/4 MM  (90476);1632
FUSI0147;TERMINAL PPR FUSION HI 32 X 1 MM (90477);3730
FUSI0150;TERMINAL PPR FUSION HE 20 X 1/2 MM (90488);1660
FUSI0153;TERMINAL PPR FUSION HE 25 X 1/2 MM  (90491);1587
FUSI0156;TERMINAL PPR FUSION HE 25 X 3/4MM (90490);1499
FUSI0159;TERMINAL PPR FUSION HE 32 X 3/4 MM  (90493);3680
FUSI0162;TERMINAL PPR FUSION HE 32 X 1 MM (90494);4040
FUSI0168;LLAVE DE PASO PPR FUSION M/MET 20 MM(90101);6330
FUSI0171;LLAVE DE PASO PPR FUSION M/MET 25 MM   (90102);8490
FUSI0174;LLAVE DE PASO PPR FUSION M/MET 32 MM;10589
FUSI0177;TERMOFUSORA de 20 a 63 mm para PPR 800 W HOFFENS (37626546)(90593));83920
FUSI0180;TIJERA CORTA TUBO 20 - 42 MM HOFFENS y/o MG PIPE  (90572);6727
FUSI0182;TUBERIA PPR FUSION PN - 16  20 MM  TIRA X 6 MTS;4350
FUSI0183;TUBERIA PPR FUSION PN -16  25 MM  TIRA 6 MTS  (90002);7270
FUSI0185;TUBERIA PPR FUSION PN-16  32 MM  TIRA 6 MTS  HOFFENS (17071637) (90003);11510
FUSI0190;ABRAZADERA PPR FUSION GRIS  20 MM (e100);67
FUSI0191;ABRAZADERA PPR FUSION GRIS  25 MM (e100);133
FUSI0192;ABRAZADERA PPR FUSION GRIS  32 MM (e100);117
FUSI0193;ABRAZADERA PPR FUSION GRIS 40 MM (e100);211
FUSI0194;ABRAZADERA PPR FUSION GRIS 50 MM (e100);266
FUSI0195;ABRAZADERA PPR FUSION GRIS 63 MM (e100);322
GEL0001;GEL ANTISALPICADURA P/PISTOLA MIG 500 ML GAMASOLD;9310
GIL1001;"SERRUCHO CARPINTERO ACERO/TEFLON  22"" RAYUN (FERSERCAR100)";7900
GIL2001;RIFLE BLACK BEAR SIN VISOR CALIBRE 5,5MM 1 TIRO VEL. 286 M/S GAMO (DEPCAZRIF635);143170
GIL2003;RIFLE BIG CAT 1000 CON VISOR CALIBRE 5,5MM 1 TIRO VEL. 230 M/S GAMO (DEPCAZRIF690);183580
GIL2005;RIFLE GR1000S CON VISOR CALIBRE 5,5MM 1 TIRO VEL. 243 M/S ARTEMIS (DEPCAZRIF293);143626
GIL2007;PISTOLA 430 CALIBRE 4,5MM CON CO2 8X2 TIROS VEL. 150 M/S GAMO (DEPCAZPIS036);144408
GIL2009;PISTOLA 426 CALIBRE 4,5MM CON CO2 15 TIROS VEL. 131 M/S DAISY (DEPCAZDAI050);59335
GIL2011;POSTON PUNTA PARA RIFLE CALIBRE 5,5MM LATA 250 UNID. GAMO (DEPCAZPOS038);7380
GIL2013;BALIN PARA PISTOLA CALIBRE 4,5MM LATA 500 UNID. GAMO (DEPCAZBAL027);5240
GIL2015;BALIN PARA PISTOLA CALIBRE 4,5MM LATA 350 UNID. DAISY (DEPCAZDAI095);4170
GIL2017;CAPSULA DE CO2 PARA PISTOLA 12GR DAISY (DEPCAZCAP030);1050
GRA003;GRAMPAS PARA CALECO 2 X 1.5;8
GRAM004;GRAMPAS PARA CALECO 2 X 2.5;14
GRAM005;GRAMPAS PARA CALECO 3 X 1.5;14
GRAM006;GRAMPAS PARA CALECO 3x2,5;9
GRAN001;ALARGADOR MULT 6 POS. 3MT C/INT ONN/OFF NEGRO E.LINE GRANTT (EK-ESS6-30-G)(25);8230
GRAN005;ALARGADOR  4 POS C/ 2 PUERTOS USB 3MT NEGRO ELECTRALINE GRANTT (EK-ES4USB-3N)(6);14570
GRAN007;ALARGADOR ZAPATILLA SHUCKO 10A+2X10A 3MT BLANCO E.LINE GRANTT (EK-ESX3-3G)(25);5410
GRAN009;ALARG PROF SCHUKO 2P+T 16A 3500W 10MT (3X1,5MM)AMARILLO E.LINE (EK-EP16A-10)(10);16600
GRAN011;ALARG PROF SCHUKO 2P+T 16A 3500W 20MT (3X1,5 MM)AMARILLO E.LINE (EK-EP16A-20)(6);26640
GRAN013;ALARG PROF SCHUKO 2P+T 16A 3500W 30MT (3X1.5MM)AMARILLO E.LINE (EK-EP16A-30)(4);38470
GRAN015;CARRETE ALARG 4T SCHUKO 10A 25MT(3X0,75MM)NEGRO AMARILLO E.LINE(EK-AC4HD-25 )(4);29290
GRAN017;CARRETE ALARG PRO 16A 4T SHUCKO 20MT(3X1,5MM)GRIS/NEGRO E.LINE(EK-EC416A-20)(4);48760
GRAN019;CARRETE ALARG PRO 16A 4T SHUCKO 40MT(3X1,5MM)GRIS/NEGRO E.LINE(EK-EC416A-40)(4);71910
GRAN021;PLACA EMB. ARMADA INTERRUPTOR SIMPLE 9/12 BLANCO ALPHA GRANTT (9431)(14);1250
GRAN023;PLACA EMB. ARMADA INTERRUPTOR DOBLE 9/15 BLANCO ALPHA GRANTT (9432)(14);1940
GRAN025;PLACA EMB. ARMADA INTERRUPTOR TRIPLE 9/32 BLANCO ALPHA GRANTT (9433)(14);2340
GRAN027;PLACA EMB. ARMADA INTERRUPTOR ESCALA 9/24 BLANCO ALPHA GRANTT (9631)(14);1380
GRAN029;PLACA EMB. ARMADA ENCHUFE 10A + INTERRUP.  9/12 BLANCO ALPHA GRANTT (9236)(14);2340
GRAN031;PLACA EMB. ARMADA ENCHUFE SIMPLE 10A BLANCO ALPHA GRANTT (9245)(14);1490
GRAN033;PLACA EMB. ARMADA ENCHUFE DOBLE 10A BLANCO ALPHA GRANTT (9246)(14);2130
GRAN035;PLACA EMB. ARMADA ENCHUFE TRIPLE 10A BLANCO ALPHA GRANTT(9247)(14);3200
GRAN037;PLACA EMB. ARMADA ENCHUFE SIMPLE 10A/16A BLANCO ALPHA GRANTT (9248)(14);1920
GRAN039;CANALETA  ELECTRICA BLANCA 40mm x 16mm 2 MTS GRANTT (CG002)(50);1320
GRAN041;CANALETA ELECTRICA BLANCA 100mm x 50mm 2 MTS GRANTT (CG003)(12);4210
GRAN043;PACK 2 UN. CURVA T P/CANALETA ELEC. BCA. 40MM X 16 GRANTT GRANTT (AG/PR6032)(40);1020
GRAN045;PACK 2 UN. CURVA PLA 90° P/CANALETA ELEC. BCA. 40MM X 17 GRANTT (AG/PR6033)(50);950
GRAN047;PACK 2 UN. CURVA  EXTERNA P/CANALETA ELEC. BCA. 40MM X 16 GRANTT (AG/PR6034)(40);1020
GRAN049;PACK 2 UN. CURVA INTERNA P/CANALETA ELEC. BCA.40MM X 16 GRANTT (AG/PR6035)(40);1020
GRAN051;PACK 2 UN. UNION PLANA P/CANALETA ELEC. BCA. 40MM X 16 GRANTT (AG/PR6036)(40);1020
GRAN053;PACK 2 UN. TAPA FINAL P/CANALETA ELEC. BCA. 40MM X 16 GRANTT (AG/PR6037)(40);1020
GRAN055;CURVA T PLANA P/CANALETA ELEC. BCA. 100MM X 50 GRANTT (AG/PR6101)(16);1570
GRAN057;CURVA 90º PLANA P/CANALETA ELEC. BCA. 100MM X 50 GRANTT (AG/PR6102)(16);1570
GRAN059;CURVA EXTERNA P/CANALETA ELEC. BCA. 100MM X 50 GRANTT (AG/PR6103)(16);1570
GRAN061;CURVA INTERNA P/CANALETA ELEC. BCA. 100MM X 50 GRANTT (AG/PR6104)(12);1570
GRAN063;UNION PLANA P/CANALETA ELEC. BCA. 100MM X 50 GRANTT (AG/PR6105)(50);1350
GRAN065;TAPA FINAL  P/CANALETA ELEC. BCA. 100MM x 50 GRANTT (AG/PR6106)(50);1570
GRIF0111;FLEXIBLE GAS HI - HI 1/2 X 3/8 100 CMS  (1003280780);10925
GRIF0113;FLEXIBLE GAS (PIG-TAIL) HE-HE 7/16 X 7/8 60 CMS 45 KG COFLEX  (EAG-D60-CH);20150
GRIF0120;FLEXIBLE HI HI 1/2 X 15/16 PARA WC 30 CMS (050473322);1373
GRIF0145;"LLAVE PASO CAMPANA SO - SO 1/2"" (15BZ1511100)";8512
GRIF0147;"LLAVE PASO CAMPANA SO - SO 3/4"" (15BZ1511150)";10311
GRIF0176;LLAVE JARDIN BRONCE HE 3/4 TAUMM (070700421);9520
GRIF0230;"VALVULA PIE C/ FILTRO ACERO INOX 1 1/2"" (060477000-T)";11593
GRIF0231;"VALVULA PIE C/ FILTRO ACERO INOX 1 "" (060455000-T)";4924
GRIF0232;"VALVULA PIE C/ FILTRO ACERO INOX 1 1/4 "" (060466000-T)";7540
GRIF0235;"VALVULA PIE C/ FILTRO ACERO INOX 2"" (060488000-T)";18525
GRIF0240;"VALVULA PIE C/FILTRO ACERO 3"" (0604AA000)";40960
GRIF0241;BOTON P/URINARIO TEMPORIZADO TUBO CONEX/ CURVA TAUMM (100010500)(E1);15690
GRUP1001;GENERADOR BENCINERO 3.0 KW 220V P/ELECTRICO C/CONEXIÓN ATS ENERGEN (351105);358900
